PeriodStart,PeriodEnd,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-05-28 18:00:00+00:00,2019-05-28T19:00:00Z,PT60M,25.3,0.12,55,15.4,15.3,156,355,140,296,364,498,21.0,54.2,915.3,340,2.4,67
2019-05-28 19:00:00+00:00,2019-05-28T20:00:00Z,PT60M,23.8,0.12,62,11.3,15.6,70,277,54,124,173,185,21.1,60.2,915.4,353,2.3,79
2019-05-28 20:00:00+00:00,2019-05-28T21:00:00Z,PT60M,22.3,0.12,68,0.2,15.9,4,29,3,7,11,4,21.2,66.9,915.5,6,2.4,92
2019-05-28 21:00:00+00:00,2019-05-28T22:00:00Z,PT60M,21.3,0.12,72,0.0,16.1,0,0,0,0,0,0,21.4,72.3,915.8,8,2.0,106
2019-05-28 22:00:00+00:00,2019-05-28T23:00:00Z,PT60M,20.7,0.12,76,0.0,16.4,0,0,0,0,0,0,21.8,76.0,916.3,352,1.1,119
2019-05-28 23:00:00+00:00,2019-05-29T00:00:00Z,PT60M,20.2,0.12,79,0.0,16.6,0,0,0,0,0,0,22.2,79.8,916.8,291,0.6,133
2019-05-29 00:00:00+00:00,2019-05-29T01:00:00Z,PT60M,19.8,0.12,81,0.0,16.5,0,0,0,0,0,0,22.4,81.4,917.0,270,0.6,147
2019-05-29 01:00:00+00:00,2019-05-29T02:00:00Z,PT60M,19.6,0.12,82,0.0,16.2,0,0,0,0,0,0,22.3,80.7,917.1,324,0.5,161
2019-05-29 02:00:00+00:00,2019-05-29T03:00:00Z,PT60M,19.4,0.12,60,0.0,15.9,0,0,0,0,0,0,22.3,80.0,917.1,3,0.8,174
2019-05-29 03:00:00+00:00,2019-05-29T04:00:00Z,PT60M,19.0,0.12,-76,0.0,15.6,0,0,0,0,0,0,22.3,80.8,917.0,9,1.1,171
2019-05-29 04:00:00+00:00,2019-05-29T05:00:00Z,PT60M,18.4,0.12,-82,0.0,15.5,0,0,0,0,0,0,22.2,83.0,916.7,4,1.3,157
2019-05-29 05:00:00+00:00,2019-05-29T06:00:00Z,PT60M,17.9,0.12,-81,0.0,15.4,0,0,0,0,0,0,22.1,85.2,916.4,1,1.5,143
2019-05-29 06:00:00+00:00,2019-05-29T07:00:00Z,PT60M,17.4,0.12,-78,0.0,15.2,0,0,0,0,0,0,22.4,87.0,916.4,357,1.5,129
2019-05-29 07:00:00+00:00,2019-05-29T08:00:00Z,PT60M,17.0,0.12,-75,0.0,15.1,0,0,0,0,0,0,22.9,88.3,916.6,349,1.4,116
2019-05-29 08:00:00+00:00,2019-05-29T09:00:00Z,PT60M,16.7,0.12,-71,0.0,15.0,0,0,0,0,0,0,23.4,89.6,916.8,341,1.3,102
2019-05-29 09:00:00+00:00,2019-05-29T10:00:00Z,PT60M,17.3,0.12,-67,3.8,15.3,15,62,6,21,31,15,23.8,88.0,917.3,340,1.0,89
2019-05-29 10:00:00+00:00,2019-05-29T11:00:00Z,PT60M,18.8,0.12,-61,4.6,16.0,60,490,126,186,268,372,24.1,83.8,918.2,0,0.5,76
2019-05-29 11:00:00+00:00,2019-05-29T12:00:00Z,PT60M,20.3,0.12,-53,2.8,16.7,89,679,295,384,505,699,24.4,79.8,919.0,74,0.3,64
2019-05-29 12:00:00+00:00,2019-05-29T13:00:00Z,PT60M,21.8,0.12,-42,0.0,16.7,81,829,486,567,719,762,24.6,72.9,919.1,136,0.5,54
2019-05-29 13:00:00+00:00,2019-05-29T14:00:00Z,PT60M,23.4,0.12,-27,0.0,16.2,88,867,601,689,853,761,24.6,63.9,918.6,180,0.8,46
2019-05-29 14:00:00+00:00,2019-05-29T15:00:00Z,PT60M,25.0,0.12,-8,1.1,15.7,109,849,631,740,905,748,24.6,56.1,918.1,195,1.3,42
2019-05-29 15:00:00+00:00,2019-05-29T16:00:00Z,PT60M,26.0,0.12,13,7.8,15.2,206,646,476,682,816,696,24.7,51.7,917.5,192,1.4,43
2019-05-29 16:00:00+00:00,2019-05-29T17:00:00Z,PT60M,26.3,0.12,31,16.3,14.9,277,413,279,555,642,608,24.8,49.8,916.7,175,1.3,48
2019-05-29 17:00:00+00:00,2019-05-29T18:00:00Z,PT60M,26.5,0.12,45,12.3,14.6,202,471,259,461,557,616,24.9,48.0,915.9,155,1.2,57
2019-05-29 18:00:00+00:00,2019-05-29T19:00:00Z,PT60M,25.9,0.12,55,27.2,14.7,160,224,95,255,297,372,25.0,50.1,915.5,130,1.3,67
2019-05-29 19:00:00+00:00,2019-05-29T20:00:00Z,PT60M,24.4,0.12,62,7.1,15.2,61,337,65,126,183,192,25.1,56.6,915.5,107,1.7,80
2019-05-29 20:00:00+00:00,2019-05-29T21:00:00Z,PT60M,22.9,0.12,68,0.8,15.7,4,21,2,6,9,4,25.2,63.9,915.5,94,2.2,92
2019-05-29 21:00:00+00:00,2019-05-29T22:00:00Z,PT60M,21.8,0.12,72,0.0,16.0,0,0,0,0,0,0,25.5,69.9,915.8,93,2.5,106
2019-05-29 22:00:00+00:00,2019-05-29T23:00:00Z,PT60M,21.1,0.12,76,0.0,16.3,0,0,0,0,0,0,26.0,73.9,916.4,100,2.4,119
2019-05-29 23:00:00+00:00,2019-05-30T00:00:00Z,PT60M,20.4,0.12,79,0.0,16.5,0,0,0,0,0,0,26.5,78.1,916.9,107,2.3,133
2019-05-30 00:00:00+00:00,2019-05-30T01:00:00Z,PT60M,19.9,0.12,81,0.0,16.4,0,0,0,0,0,0,26.6,80.7,917.2,110,2.2,147
2019-05-30 01:00:00+00:00,2019-05-30T02:00:00Z,PT60M,19.4,0.12,81,0.0,16.1,0,0,0,0,0,0,26.5,81.5,917.2,109,2.0,161
2019-05-30 02:00:00+00:00,2019-05-30T03:00:00Z,PT60M,18.9,0.12,58,0.0,15.8,0,0,0,0,0,0,26.4,82.3,917.2,108,1.8,174
2019-05-30 03:00:00+00:00,2019-05-30T04:00:00Z,PT60M,18.6,0.12,-74,0.0,15.7,0,0,0,0,0,0,26.2,83.2,917.1,106,1.7,171
2019-05-30 04:00:00+00:00,2019-05-30T05:00:00Z,PT60M,18.5,0.12,-82,0.0,15.8,0,0,0,0,0,0,25.9,84.0,916.8,104,1.6,157
2019-05-30 05:00:00+00:00,2019-05-30T06:00:00Z,PT60M,18.4,0.12,-80,0.0,15.9,0,0,0,0,0,0,25.7,84.9,916.6,102,1.6,143
2019-05-30 06:00:00+00:00,2019-05-30T07:00:00Z,PT60M,18.2,0.12,-78,0.0,15.9,0,0,0,0,0,0,25.4,86.3,916.5,98,1.5,129
2019-05-30 07:00:00+00:00,2019-05-30T08:00:00Z,PT60M,17.9,0.12,-75,0.0,15.9,0,0,0,0,0,0,25.0,88.1,916.6,92,1.5,116
2019-05-30 08:00:00+00:00,2019-05-30T09:00:00Z,PT60M,17.6,0.12,-71,0.0,15.9,0,0,0,0,0,0,24.7,90.0,916.6,85,1.5,102
2019-05-30 09:00:00+00:00,2019-05-30T10:00:00Z,PT60M,18.1,0.12,-67,3.0,16.1,14,59,6,20,30,14,24.3,88.3,916.9,78,1.6,89
2019-05-30 10:00:00+00:00,2019-05-30T11:00:00Z,PT60M,19.5,0.12,-61,1.7,16.6,55,519,130,185,273,371,24.0,83.6,917.6,71,1.7,76
2019-05-30 11:00:00+00:00,2019-05-30T12:00:00Z,PT60M,20.8,0.12,-53,0.0,17.1,73,739,318,391,521,729,23.7,79.1,918.2,65,1.8,65
2019-05-30 12:00:00+00:00,2019-05-30T13:00:00Z,PT60M,22.1,0.12,-42,0.3,16.9,88,815,475,563,713,757,23.7,72.6,918.3,58,2.0,54
2019-05-30 13:00:00+00:00,2019-05-30T14:00:00Z,PT60M,23.3,0.12,-27,2.8,16.2,131,778,537,668,821,736,23.8,64.7,917.8,50,2.3,46
2019-05-30 14:00:00+00:00,2019-05-30T15:00:00Z,PT60M,24.4,0.12,-8,5.3,15.5,176,716,531,707,854,714,23.9,57.7,917.4,44,2.5,42
2019-05-30 15:00:00+00:00,2019-05-30T16:00:00Z,PT60M,25.1,0.12,13,7.8,15.1,207,646,474,681,817,696,23.9,54.0,916.8,40,2.7,43
2019-05-30 16:00:00+00:00,2019-05-30T17:00:00Z,PT60M,25.2,0.12,31,10.3,14.9,219,560,375,594,712,667,23.8,52.8,916.1,37,2.7,48
2019-05-30 17:00:00+00:00,2019-05-30T18:00:00Z,PT60M,25.3,0.12,45,13.0,14.7,205,461,254,459,554,610,23.8,51.8,915.4,35,2.7,57
2019-05-30 18:00:00+00:00,2019-05-30T19:00:00Z,PT60M,24.8,0.12,55,14.6,14.7,154,362,139,293,363,499,23.7,53.4,915.0,36,2.6,68
2019-05-30 19:00:00+00:00,2019-05-30T20:00:00Z,PT60M,23.5,0.12,62,9.5,14.8,58,333,70,128,185,210,23.4,58.0,915.1,41,2.3,80
2019-05-30 20:00:00+00:00,2019-05-30T21:00:00Z,PT60M,22.2,0.12,68,0.5,14.9,4,27,2,7,10,4,23.2,63.0,915.1,49,2.0,92
2019-05-30 21:00:00+00:00,2019-05-30T22:00:00Z,PT60M,21.3,0.12,72,0.0,15.1,0,0,0,0,0,0,23.0,67.8,915.3,55,2.0,106
2019-05-30 22:00:00+00:00,2019-05-30T23:00:00Z,PT60M,20.6,0.12,76,0.0,15.5,0,0,0,0,0,0,22.9,72.2,915.7,56,2.2,119
2019-05-30 23:00:00+00:00,2019-05-31T00:00:00Z,PT60M,20.0,0.12,78,0.0,15.8,0,0,0,0,0,0,22.8,76.8,916.0,58,2.4,133
2019-05-31 00:00:00+00:00,2019-05-31T01:00:00Z,PT60M,19.3,0.12,81,0.0,15.8,0,0,0,0,0,0,22.5,80.4,916.2,57,2.4,147
2019-05-31 01:00:00+00:00,2019-05-31T02:00:00Z,PT60M,18.4,0.12,81,0.0,15.4,0,0,0,0,0,0,22.1,82.7,916.1,53,2.2,161
2019-05-31 02:00:00+00:00,2019-05-31T03:00:00Z,PT60M,17.6,0.12,57,0.0,15.1,0,0,0,0,0,0,21.8,85.1,916.0,49,2.0,174
2019-05-31 03:00:00+00:00,2019-05-31T04:00:00Z,PT60M,17.0,0.12,-73,0.0,14.8,0,0,0,0,0,0,21.4,87.1,915.8,45,1.9,171
2019-05-31 04:00:00+00:00,2019-05-31T05:00:00Z,PT60M,16.6,0.12,-81,0.0,14.7,0,0,0,0,0,0,21.1,88.6,915.4,40,1.9,157
2019-05-31 05:00:00+00:00,2019-05-31T06:00:00Z,PT60M,16.2,0.12,-80,10.9,14.6,0,0,0,0,0,0,20.8,90.1,915.1,34,1.9,143
2019-05-31 06:00:00+00:00,2019-05-31T07:00:00Z,PT60M,15.9,0.12,-78,0.4,14.4,0,0,0,0,0,0,20.6,91.2,914.9,29,1.9,129
2019-05-31 07:00:00+00:00,2019-05-31T08:00:00Z,PT60M,15.6,0.12,-75,0.3,14.3,0,0,0,0,0,0,20.4,92.0,914.8,24,1.9,116
2019-05-31 08:00:00+00:00,2019-05-31T09:00:00Z,PT60M,15.4,0.12,-71,24.3,14.3,0,0,0,0,0,0,20.3,92.8,914.8,18,1.9,102
2019-05-31 09:00:00+00:00,2019-05-31T10:00:00Z,PT60M,16.3,0.12,-66,21.3,14.6,14,45,5,19,27,14,20.4,89.8,915.2,10,1.9,89
2019-05-31 10:00:00+00:00,2019-05-31T11:00:00Z,PT60M,18.3,0.12,-60,2.0,15.5,51,554,138,188,281,378,20.8,83.7,915.9,360,2.1,76
2019-05-31 11:00:00+00:00,2019-05-31T12:00:00Z,PT60M,20.2,0.12,-52,0.0,16.3,64,774,332,395,531,745,21.2,78.1,916.6,351,2.2,65
2019-05-31 12:00:00+00:00,2019-05-31T13:00:00Z,PT60M,22.1,0.12,-42,0.0,16.4,72,856,499,570,726,770,21.3,70.3,916.7,337,2.6,54
2019-05-31 13:00:00+00:00,2019-05-31T14:00:00Z,PT60M,23.8,0.12,-27,0.0,15.8,77,895,616,693,862,767,21.2,61.2,916.2,322,3.3,46
2019-05-31 14:00:00+00:00,2019-05-31T15:00:00Z,PT60M,25.5,0.12,-8,0.0,15.3,80,909,673,753,927,762,21.1,53.3,915.7,313,4.1,42
2019-05-31 15:00:00+00:00,2019-05-31T16:00:00Z,PT60M,26.4,0.12,13,5.2,14.8,156,750,551,706,857,721,21.2,48.9,915.0,307,4.5,43
2019-05-31 16:00:00+00:00,2019-05-31T17:00:00Z,PT60M,26.7,0.12,31,22.6,14.4,297,332,217,515,580,563,21.3,46.9,914.2,302,4.6,48
2019-05-31 17:00:00+00:00,2019-05-31T18:00:00Z,PT60M,26.9,0.12,45,16.3,14.0,213,426,231,444,526,580,21.4,45.1,913.5,296,4.7,57
2019-05-31 18:00:00+00:00,2019-05-31T19:00:00Z,PT60M,26.2,0.12,55,6.3,13.9,102,584,221,323,428,624,21.5,46.5,913.1,293,4.3,68
2019-05-31 19:00:00+00:00,2019-05-31T20:00:00Z,PT60M,24.7,0.12,62,7.8,14.0,55,370,75,130,194,211,21.6,51.3,913.2,292,3.4,80
2019-05-31 20:00:00+00:00,2019-05-31T21:00:00Z,PT60M,23.2,0.12,68,0.0,14.1,4,35,3,7,12,3,21.7,56.6,913.3,291,2.5,92
2019-05-31 21:00:00+00:00,2019-05-31T22:00:00Z,PT60M,21.4,0.12,72,0.0,14.9,0,0,0,0,0,0,22.9,66.2,910.2,284,1.4,106
2019-05-31 22:00:00+00:00,2019-05-31T23:00:00Z,PT60M,20.2,0.12,75,0.0,15.6,0,0,0,0,0,0,23.9,75.1,907.5,282,0.5,119
2019-05-31 23:00:00+00:00,2019-06-01T00:00:00Z,PT60M,19.6,0.12,78,0.0,15.8,0,0,0,0,0,0,22.9,78.7,907.5,5,0.6,133
2019-06-01 00:00:00+00:00,2019-06-01T01:00:00Z,PT60M,19.1,0.12,80,0.0,15.8,0,0,0,0,0,0,21.8,81.2,907.0,23,1.0,147
2019-06-01 01:00:00+00:00,2019-06-01T02:00:00Z,PT60M,18.7,0.12,80,0.0,15.8,0,0,0,0,0,0,21.4,83.0,906.6,28,1.1,161
2019-06-01 02:00:00+00:00,2019-06-01T03:00:00Z,PT60M,18.3,0.12,56,0.0,15.7,0,0,0,0,0,0,21.2,84.8,906.7,25,0.8,174
2019-06-01 03:00:00+00:00,2019-06-01T04:00:00Z,PT60M,17.9,0.12,-72,0.0,15.5,0,0,0,0,0,0,21.3,85.6,907.0,8,0.3,171
2019-06-01 04:00:00+00:00,2019-06-01T05:00:00Z,PT60M,17.7,0.12,-81,0.0,15.3,0,0,0,0,0,0,21.5,85.6,907.2,236,0.2,157
2019-06-01 05:00:00+00:00,2019-06-01T06:00:00Z,PT60M,17.5,0.12,-80,0.0,15.3,0,0,0,0,0,0,22.0,86.4,907.1,211,0.3,143
2019-06-01 06:00:00+00:00,2019-06-01T07:00:00Z,PT60M,17.3,0.12,-78,0.0,15.2,0,0,0,0,0,0,22.4,87.5,906.8,194,0.2,129
2019-06-01 07:00:00+00:00,2019-06-01T08:00:00Z,PT60M,17.2,0.12,-75,0.0,15.1,0,0,0,0,0,0,22.7,87.8,906.7,166,0.2,116
2019-06-01 08:00:00+00:00,2019-06-01T09:00:00Z,PT60M,17.1,0.12,-71,0.0,15.0,0,0,0,0,0,0,22.9,88.0,906.9,166,0.2,102
2019-06-01 09:00:00+00:00,2019-06-01T10:00:00Z,PT60M,17.4,0.12,-66,1.5,15.2,12,103,10,22,38,10,22.9,86.9,907.3,180,0.3,89
2019-06-01 10:00:00+00:00,2019-06-01T11:00:00Z,PT60M,19.1,0.12,-60,1.3,15.6,46,588,143,189,287,379,22.7,80.0,907.8,218,0.3,77
2019-06-01 11:00:00+00:00,2019-06-01T12:00:00Z,PT60M,22.2,0.12,-52,0.0,16.1,62,779,332,394,530,746,22.3,68.3,908.5,278,0.7,65
2019-06-01 12:00:00+00:00,2019-06-01T13:00:00Z,PT60M,24.5,0.12,-42,0.0,16.0,73,853,495,568,725,769,21.8,59.3,908.7,281,1.5,55
2019-06-01 13:00:00+00:00,2019-06-01T14:00:00Z,PT60M,25.6,0.12,-27,0.0,15.3,80,889,611,691,860,765,21.6,52.9,908.5,274,2.3,47
2019-06-01 14:00:00+00:00,2019-06-01T15:00:00Z,PT60M,26.6,0.12,-8,7.7,14.5,176,701,516,693,830,701,21.6,47.5,908.0,268,2.8,42
2019-06-01 15:00:00+00:00,2019-06-01T16:00:00Z,PT60M,27.2,0.12,13,2.6,14.0,123,820,600,723,885,739,21.8,44.4,907.4,265,2.9,43
2019-06-01 16:00:00+00:00,2019-06-01T17:00:00Z,PT60M,27.4,0.12,31,10.0,13.8,210,585,390,600,724,675,21.9,43.2,907.0,264,2.9,48
2019-06-01 17:00:00+00:00,2019-06-01T18:00:00Z,PT60M,27.2,0.12,44,10.2,13.9,174,560,300,473,582,653,21.8,43.8,906.5,260,2.6,57
2019-06-01 18:00:00+00:00,2019-06-01T19:00:00Z,PT60M,26.7,0.12,55,7.1,14.2,98,578,226,324,428,616,21.5,46.1,906.1,256,2.3,68
2019-06-01 19:00:00+00:00,2019-06-01T20:00:00Z,PT60M,25.2,0.12,62,8.4,14.6,58,366,71,129,192,200,21.4,51.6,906.0,259,2.1,80
2019-06-01 20:00:00+00:00,2019-06-01T21:00:00Z,PT60M,23.0,0.12,67,0.0,14.6,4,38,3,7,12,3,21.2,59.2,906.4,258,1.7,92
2019-06-01 21:00:00+00:00,2019-06-01T22:00:00Z,PT60M,21.4,0.12,72,0.0,14.5,0,0,0,0,0,0,21.0,64.6,907.0,246,1.3,106
2019-06-01 22:00:00+00:00,2019-06-01T23:00:00Z,PT60M,20.6,0.12,75,0.0,14.5,0,0,0,0,0,0,21.0,67.9,907.6,221,1.0,119
2019-06-01 23:00:00+00:00,2019-06-02T00:00:00Z,PT60M,19.9,0.12,78,0.0,14.6,0,0,0,0,0,0,20.9,71.6,908.0,186,1.0,133
2019-06-02 00:00:00+00:00,2019-06-02T01:00:00Z,PT60M,19.3,0.12,80,0.0,14.7,0,0,0,0,0,0,20.8,74.7,908.0,157,1.0,147
2019-06-02 01:00:00+00:00,2019-06-02T02:00:00Z,PT60M,18.9,0.12,80,0.0,14.7,0,0,0,0,0,0,20.7,76.6,907.9,140,1.1,161
2019-06-02 02:00:00+00:00,2019-06-02T03:00:00Z,PT60M,18.5,0.12,55,0.0,14.7,0,0,0,0,0,0,20.5,78.3,907.9,131,1.1,174
2019-06-02 03:00:00+00:00,2019-06-02T04:00:00Z,PT60M,18.2,0.12,-71,0.0,14.6,0,0,0,0,0,0,20.2,79.5,908.0,131,1.1,171
2019-06-02 04:00:00+00:00,2019-06-02T05:00:00Z,PT60M,17.9,0.12,-80,0.0,14.6,0,0,0,0,0,0,19.9,80.8,908.0,135,1.1,157
2019-06-02 05:00:00+00:00,2019-06-02T06:00:00Z,PT60M,17.5,0.12,-80,0.0,14.5,0,0,0,0,0,0,19.3,82.3,907.9,126,0.9,143
2019-06-02 06:00:00+00:00,2019-06-02T07:00:00Z,PT60M,17.2,0.12,-77,0.0,14.3,0,0,0,0,0,0,18.8,83.3,907.6,113,0.8,130
2019-06-02 07:00:00+00:00,2019-06-02T08:00:00Z,PT60M,16.9,0.12,-74,0.0,14.2,0,0,0,0,0,0,18.6,84.1,907.4,110,0.7,116
2019-06-02 08:00:00+00:00,2019-06-02T09:00:00Z,PT60M,16.6,0.12,-71,0.0,14.1,0,0,0,0,0,0,18.6,85.2,907.6,110,0.7,102
2019-06-02 09:00:00+00:00,2019-06-02T10:00:00Z,PT60M,16.9,0.12,-66,1.6,14.2,11,103,10,21,38,10,18.7,84.1,908.2,115,0.8,89
2019-06-02 10:00:00+00:00,2019-06-02T11:00:00Z,PT60M,18.7,0.12,-60,1.6,14.5,46,592,144,190,289,378,18.8,76.5,908.9,112,0.8,77
2019-06-02 11:00:00+00:00,2019-06-02T12:00:00Z,PT60M,22.1,0.12,-52,0.0,14.7,61,790,336,396,535,753,18.5,63.0,909.6,65,0.5,65
2019-06-02 12:00:00+00:00,2019-06-02T13:00:00Z,PT60M,24.7,0.12,-41,0.0,14.4,71,864,500,571,730,774,18.3,52.7,909.8,349,0.8,55
2019-06-02 13:00:00+00:00,2019-06-02T14:00:00Z,PT60M,25.9,0.12,-27,0.0,13.7,78,899,616,694,865,770,18.4,46.9,909.5,321,1.4,47
2019-06-02 14:00:00+00:00,2019-06-02T15:00:00Z,PT60M,26.8,0.12,-8,16.6,13.0,165,631,463,628,748,637,18.4,42.5,908.9,306,2.0,43
2019-06-02 15:00:00+00:00,2019-06-02T16:00:00Z,PT60M,27.4,0.12,13,8.9,12.4,179,685,502,681,818,692,18.5,39.4,908.3,297,2.2,43
2019-06-02 16:00:00+00:00,2019-06-02T17:00:00Z,PT60M,27.6,0.12,31,11.7,12.0,223,553,369,592,708,661,18.7,37.9,907.8,290,2.3,48
2019-06-02 17:00:00+00:00,2019-06-02T18:00:00Z,PT60M,27.2,0.12,44,14.1,12.0,212,448,245,457,551,606,18.8,38.8,907.6,278,2.2,57
2019-06-02 18:00:00+00:00,2019-06-02T19:00:00Z,PT60M,26.5,0.12,54,27.1,12.4,166,230,94,260,305,386,18.9,41.4,907.6,265,2.1,68
2019-06-02 19:00:00+00:00,2019-06-02T20:00:00Z,PT60M,25.1,0.12,62,11.8,12.9,63,305,61,124,177,189,18.8,46.6,907.7,259,1.8,80
2019-06-02 20:00:00+00:00,2019-06-02T21:00:00Z,PT60M,22.7,0.12,67,0.0,12.9,4,36,3,7,12,3,18.7,53.8,908.0,245,1.3,92
2019-06-02 21:00:00+00:00,2019-06-02T22:00:00Z,PT60M,21.1,0.12,72,0.0,12.7,0,0,0,0,0,0,18.7,58.5,908.4,211,1.1,106
2019-06-02 22:00:00+00:00,2019-06-02T23:00:00Z,PT60M,20.3,0.12,75,0.0,12.8,0,0,0,0,0,0,18.9,61.9,908.8,172,1.2,119
2019-06-02 23:00:00+00:00,2019-06-03T00:00:00Z,PT60M,19.5,0.12,78,0.0,13.1,0,0,0,0,0,0,19.7,66.4,909.2,143,1.5,133
2019-06-03 00:00:00+00:00,2019-06-03T01:00:00Z,PT60M,18.9,0.12,80,0.0,13.5,0,0,0,0,0,0,20.6,70.7,909.4,129,1.7,147
2019-06-03 01:00:00+00:00,2019-06-03T02:00:00Z,PT60M,18.5,0.12,80,0.0,13.8,0,0,0,0,0,0,21.1,74.1,909.5,122,1.7,161
2019-06-03 02:00:00+00:00,2019-06-03T03:00:00Z,PT60M,18.1,0.12,54,0.0,14.2,0,0,0,0,0,0,21.1,77.8,909.5,119,1.7,174
2019-06-03 03:00:00+00:00,2019-06-03T04:00:00Z,PT60M,17.8,0.12,-70,0.0,14.6,0,0,0,0,0,0,21.1,81.1,909.5,119,1.7,171
2019-06-03 04:00:00+00:00,2019-06-03T05:00:00Z,PT60M,17.5,0.12,-80,0.0,14.9,0,0,0,0,0,0,21.0,84.2,909.5,117,1.7,157
2019-06-03 05:00:00+00:00,2019-06-03T06:00:00Z,PT60M,17.2,0.12,-79,0.0,15.2,0,0,0,0,0,0,21.1,87.8,909.3,109,1.8,143
2019-06-03 06:00:00+00:00,2019-06-03T07:00:00Z,PT60M,17.0,0.12,-77,0.0,15.4,0,0,0,0,0,0,21.3,90.3,909.2,104,1.9,130
2019-06-03 07:00:00+00:00,2019-06-03T08:00:00Z,PT60M,16.8,0.12,-74,0.0,15.3,0,0,0,0,0,0,21.5,90.9,909.3,103,1.8,116
2019-06-03 08:00:00+00:00,2019-06-03T09:00:00Z,PT60M,16.6,0.12,-71,0.0,15.1,0,0,0,0,0,0,22.0,90.9,909.7,102,1.7,102
2019-06-03 09:00:00+00:00,2019-06-03T10:00:00Z,PT60M,16.7,0.12,-66,1.6,15.1,12,79,8,20,32,11,22.5,90.3,910.2,96,1.8,89
2019-06-03 10:00:00+00:00,2019-06-03T11:00:00Z,PT60M,18.0,0.12,-60,1.6,15.3,52,533,129,182,273,353,22.8,83.9,910.7,84,2.0,77
2019-06-03 11:00:00+00:00,2019-06-03T12:00:00Z,PT60M,20.5,0.12,-52,0.0,15.2,71,742,314,385,517,725,23.9,71.5,911.1,62,2.4,65
2019-06-03 12:00:00+00:00,2019-06-03T13:00:00Z,PT60M,22.7,0.12,-41,0.0,14.8,82,820,473,555,709,751,25.2,61.0,911.2,38,2.8,55
2019-06-03 13:00:00+00:00,2019-06-03T14:00:00Z,PT60M,24.5,0.12,-27,0.0,14.3,89,859,587,676,842,749,25.9,53.3,911.0,13,2.9,47
2019-06-03 14:00:00+00:00,2019-06-03T15:00:00Z,PT60M,25.7,0.12,-8,7.7,13.9,178,682,500,678,812,686,26.5,48.1,910.6,346,3.1,43
2019-06-03 15:00:00+00:00,2019-06-03T16:00:00Z,PT60M,26.3,0.12,12,5.7,13.6,169,708,516,685,830,700,26.8,45.5,910.0,330,3.6,43
2019-06-03 16:00:00+00:00,2019-06-03T17:00:00Z,PT60M,26.6,0.12,30,42.6,13.6,266,167,107,373,404,402,26.8,44.7,909.5,320,3.8,48
2019-06-03 17:00:00+00:00,2019-06-03T18:00:00Z,PT60M,26.5,0.12,44,20.3,13.8,210,366,206,416,490,523,27.0,45.3,908.9,304,3.7,57
2019-06-03 18:00:00+00:00,2019-06-03T19:00:00Z,PT60M,25.9,0.12,54,18.0,14.4,102,443,170,272,353,499,27.7,48.9,908.5,285,3.6,68
2019-06-03 19:00:00+00:00,2019-06-03T20:00:00Z,PT60M,24.0,0.12,62,5.4,15.2,59,316,63,122,177,184,28.9,57.8,908.7,266,3.4,80
2019-06-03 20:00:00+00:00,2019-06-03T21:00:00Z,PT60M,21.3,0.12,67,0.0,15.5,4,20,2,6,9,4,30.2,69.6,909.2,244,3.3,92
2019-06-03 21:00:00+00:00,2019-06-03T22:00:00Z,PT60M,19.7,0.12,72,0.0,15.4,0,0,0,0,0,0,30.9,76.2,909.9,228,2.9,106
2019-06-03 22:00:00+00:00,2019-06-03T23:00:00Z,PT60M,19.0,0.12,75,0.0,15.1,0,0,0,0,0,0,31.0,78.4,910.5,214,2.3,119
2019-06-03 23:00:00+00:00,2019-06-04T00:00:00Z,PT60M,18.4,0.12,78,0.0,14.9,0,0,0,0,0,0,30.6,80.1,910.8,207,1.6,133
2019-06-04 00:00:00+00:00,2019-06-04T01:00:00Z,PT60M,17.9,0.12,79,0.0,14.6,0,0,0,0,0,0,30.4,81.1,911.0,199,1.1,147
2019-06-04 01:00:00+00:00,2019-06-04T02:00:00Z,PT60M,17.7,0.12,79,0.0,14.5,0,0,0,0,0,0,29.9,81.8,911.0,185,1.1,160
2019-06-04 02:00:00+00:00,2019-06-04T03:00:00Z,PT60M,17.5,0.12,53,0.0,14.4,0,0,0,0,0,0,28.4,82.3,910.7,175,1.2,174
2019-06-04 03:00:00+00:00,2019-06-04T04:00:00Z,PT60M,17.2,0.12,-69,0.0,14.3,0,0,0,0,0,0,26.6,83.1,910.3,171,1.2,171
2019-06-04 04:00:00+00:00,2019-06-04T05:00:00Z,PT60M,16.8,0.12,-80,0.0,14.0,0,0,0,0,0,0,24.8,83.6,910.1,171,1.2,157
2019-06-04 05:00:00+00:00,2019-06-04T06:00:00Z,PT60M,16.5,0.12,-79,0.5,14.0,0,0,0,0,0,0,22.8,84.6,909.8,180,1.1,143
2019-06-04 06:00:00+00:00,2019-06-04T07:00:00Z,PT60M,16.3,0.12,-77,34.2,13.9,0,0,0,0,0,0,21.1,85.7,909.6,190,1.2,130
2019-06-04 07:00:00+00:00,2019-06-04T08:00:00Z,PT60M,16.1,0.12,-74,30.1,13.8,0,0,0,0,0,0,20.3,86.3,909.7,191,1.4,116
